timestamp, name, utilization.gpu [%], utilization.memory [%], memory.total [MiB], memory.used [MiB], power.draw [W], power.max_limit [W], temperature.gpu
2023/03/10 10:53:24.837, NVIDIA GeForce RTX 3090, 0 %, 0 %, 24268 MiB, 11135 MiB, 8.54 W, 350.00 W, 27
2023/03/10 10:53:25.840, NVIDIA GeForce RTX 3090, 0 %, 0 %, 24268 MiB, 11135 MiB, 42.22 W, 350.00 W, 30
2023/03/10 10:53:26.844, NVIDIA GeForce RTX 3090, 0 %, 0 %, 24268 MiB, 11135 MiB, 104.85 W, 350.00 W, 31
2023/03/10 10:53:27.845, NVIDIA GeForce RTX 3090, 0 %, 0 %, 24268 MiB, 11135 MiB, 105.06 W, 350.00 W, 31
2023/03/10 10:53:28.847, NVIDIA GeForce RTX 3090, 68 %, 54 %, 24268 MiB, 11135 MiB, 242.10 W, 350.00 W, 37
2023/03/10 10:53:29.848, NVIDIA GeForce RTX 3090, 69 %, 55 %, 24268 MiB, 11135 MiB, 329.08 W, 350.00 W, 39
2023/03/10 10:53:30.850, NVIDIA GeForce RTX 3090, 70 %, 56 %, 24268 MiB, 11135 MiB, 328.97 W, 350.00 W, 40
2023/03/10 10:53:31.852, NVIDIA GeForce RTX 3090, 73 %, 57 %, 24268 MiB, 11135 MiB, 334.47 W, 350.00 W, 40
2023/03/10 10:53:32.853, NVIDIA GeForce RTX 3090, 65 %, 51 %, 24268 MiB, 11135 MiB, 326.92 W, 350.00 W, 41
2023/03/10 10:53:33.855, NVIDIA GeForce RTX 3090, 69 %, 55 %, 24268 MiB, 11135 MiB, 332.64 W, 350.00 W, 42
2023/03/10 10:53:34.856, NVIDIA GeForce RTX 3090, 70 %, 55 %, 24268 MiB, 11135 MiB, 326.95 W, 350.00 W, 42
2023/03/10 10:53:35.858, NVIDIA GeForce RTX 3090, 70 %, 55 %, 24268 MiB, 11135 MiB, 327.87 W, 350.00 W, 43
2023/03/10 10:53:36.859, NVIDIA GeForce RTX 3090, 69 %, 55 %, 24268 MiB, 11135 MiB, 330.59 W, 350.00 W, 44
2023/03/10 10:53:37.861, NVIDIA GeForce RTX 3090, 70 %, 56 %, 24268 MiB, 11135 MiB, 330.03 W, 350.00 W, 45
2023/03/10 10:53:38.862, NVIDIA GeForce RTX 3090, 67 %, 53 %, 24268 MiB, 11135 MiB, 332.47 W, 350.00 W, 44
2023/03/10 10:53:39.864, NVIDIA GeForce RTX 3090, 65 %, 51 %, 24268 MiB, 11135 MiB, 330.25 W, 350.00 W, 46
2023/03/10 10:53:40.865, NVIDIA GeForce RTX 3090, 86 %, 67 %, 24268 MiB, 11135 MiB, 269.51 W, 350.00 W, 46
2023/03/10 10:53:41.867, NVIDIA GeForce RTX 3090, 86 %, 67 %, 24268 MiB, 11135 MiB, 344.61 W, 350.00 W, 47
2023/03/10 10:53:42.869, NVIDIA GeForce RTX 3090, 86 %, 67 %, 24268 MiB, 11135 MiB, 344.76 W, 350.00 W, 48
2023/03/10 10:53:43.871, NVIDIA GeForce RTX 3090, 86 %, 67 %, 24268 MiB, 11135 MiB, 345.73 W, 350.00 W, 48
2023/03/10 10:53:44.872, NVIDIA GeForce RTX 3090, 78 %, 61 %, 24268 MiB, 11135 MiB, 320.60 W, 350.00 W, 48
2023/03/10 10:53:45.874, NVIDIA GeForce RTX 3090, 73 %, 57 %, 24268 MiB, 11135 MiB, 330.77 W, 350.00 W, 49
2023/03/10 10:53:46.876, NVIDIA GeForce RTX 3090, 60 %, 47 %, 24268 MiB, 11135 MiB, 324.80 W, 350.00 W, 49
2023/03/10 10:53:47.877, NVIDIA GeForce RTX 3090, 71 %, 55 %, 24268 MiB, 11135 MiB, 326.04 W, 350.00 W, 50
2023/03/10 10:53:48.879, NVIDIA GeForce RTX 3090, 71 %, 55 %, 24268 MiB, 11135 MiB, 333.14 W, 350.00 W, 50
2023/03/10 10:53:49.881, NVIDIA GeForce RTX 3090, 71 %, 55 %, 24268 MiB, 11135 MiB, 329.58 W, 350.00 W, 51
2023/03/10 10:53:50.883, NVIDIA GeForce RTX 3090, 70 %, 55 %, 24268 MiB, 11135 MiB, 330.93 W, 350.00 W, 52
2023/03/10 10:53:51.888, NVIDIA GeForce RTX 3090, 65 %, 51 %, 24268 MiB, 11135 MiB, 325.95 W, 350.00 W, 52
2023/03/10 10:53:52.890, NVIDIA GeForce RTX 3090, 68 %, 53 %, 24268 MiB, 11135 MiB, 327.84 W, 350.00 W, 52
2023/03/10 10:53:53.892, NVIDIA GeForce RTX 3090, 71 %, 55 %, 24268 MiB, 11135 MiB, 328.58 W, 350.00 W, 53
2023/03/10 10:53:54.893, NVIDIA GeForce RTX 3090, 72 %, 56 %, 24268 MiB, 11135 MiB, 332.90 W, 350.00 W, 53
2023/03/10 10:53:55.895, NVIDIA GeForce RTX 3090, 66 %, 52 %, 24268 MiB, 11135 MiB, 324.83 W, 350.00 W, 54
2023/03/10 10:53:56.897, NVIDIA GeForce RTX 3090, 71 %, 56 %, 24268 MiB, 11135 MiB, 331.85 W, 350.00 W, 54
2023/03/10 10:53:57.899, NVIDIA GeForce RTX 3090, 86 %, 66 %, 24268 MiB, 11135 MiB, 345.41 W, 350.00 W, 55
2023/03/10 10:53:58.901, NVIDIA GeForce RTX 3090, 87 %, 68 %, 24268 MiB, 11135 MiB, 345.45 W, 350.00 W, 55
2023/03/10 10:53:59.903, NVIDIA GeForce RTX 3090, 87 %, 68 %, 24268 MiB, 11135 MiB, 345.49 W, 350.00 W, 55
2023/03/10 10:54:00.905, NVIDIA GeForce RTX 3090, 87 %, 67 %, 24268 MiB, 11135 MiB, 345.37 W, 350.00 W, 56
2023/03/10 10:54:01.906, NVIDIA GeForce RTX 3090, 69 %, 54 %, 24268 MiB, 11135 MiB, 321.43 W, 350.00 W, 55
2023/03/10 10:54:02.908, NVIDIA GeForce RTX 3090, 66 %, 52 %, 24268 MiB, 11135 MiB, 327.87 W, 350.00 W, 56
2023/03/10 10:54:03.910, NVIDIA GeForce RTX 3090, 67 %, 53 %, 24268 MiB, 11135 MiB, 326.68 W, 350.00 W, 56
