timestamp,cpu usage (%),memory usage (MB),temperature (Celsius)
2023-03-01T09:40:47.104583,0.0,15360.832,50.25
2023-03-01T09:40:48.115335,6.181,15362.953,61.0
2023-03-01T09:40:49.125467,1.919,15363.273,32.5
2023-03-01T09:40:50.135828,2.044,15363.273,34.75
2023-03-01T09:40:51.146066,1.363,15363.297,34.75
2023-03-01T09:40:52.156639,1.481,15363.328,32.5
2023-03-01T09:40:53.167191,4.331,15365.602,61.0
2023-03-01T09:40:54.177158,15.406,15626.25,59.5
2023-03-01T09:40:55.186886,7.056,15850.629,45.0
2023-03-01T09:40:56.197079,7.112,16036.199,37.5
2023-03-01T09:40:57.206528,7.181,16072.402,40.5
2023-03-01T09:40:58.216636,6.931,16051.918,38.0
2023-03-01T09:40:59.226844,7.175,16196.375,45.75
2023-03-01T09:41:00.236004,7.0,15947.352,35.5
2023-03-01T09:41:01.246420,7.731,16046.355,47.0
2023-03-01T09:41:02.256819,6.987,16139.109,56.75
2023-03-01T09:41:03.267800,7.356,15934.637,58.5
2023-03-01T09:41:04.277275,7.369,16007.098,37.0
2023-03-01T09:41:05.287661,6.312,16184.336,36.0
2023-03-01T09:41:06.298309,7.356,16222.707,41.75
2023-03-01T09:41:07.308397,6.869,16061.027,40.0
2023-03-01T09:41:08.318624,7.487,16157.105,38.75
2023-03-01T09:41:09.328637,6.556,15900.559,66.0
2023-03-01T09:41:10.338659,2.288,15900.559,34.0
2023-03-01T09:41:11.348874,1.856,15900.559,33.75
2023-03-01T09:41:12.358865,1.731,15900.559,38.75
2023-03-01T09:41:13.368710,1.669,15900.57,33.75
2023-03-01T09:41:14.378955,1.794,15900.57,33.5
2023-03-01T09:41:15.389068,4.95,16062.824,40.0
2023-03-01T09:41:16.399039,7.181,16170.355,42.75
2023-03-01T09:41:17.409067,6.556,16248.535,46.75
2023-03-01T09:41:18.419175,7.237,16106.266,40.5
2023-03-01T09:41:19.429612,6.306,16200.621,36.75
2023-03-01T09:41:20.440021,7.544,16092.395,40.0
2023-03-01T09:41:21.450957,6.737,15996.746,37.75
2023-03-01T09:41:22.461111,6.744,16074.656,57.25
2023-03-01T09:41:23.471301,6.994,16176.68,36.75
2023-03-01T09:41:24.481069,7.675,16003.137,55.75
2023-03-01T09:41:25.491296,6.931,15954.902,35.5
2023-03-01T09:41:26.501809,6.987,16098.328,40.75
2023-03-01T09:41:27.512022,7.237,16074.637,44.25
2023-03-01T09:41:28.522370,7.05,16270.793,42.25
2023-03-01T09:41:29.532481,7.056,16195.246,42.25
2023-03-01T09:41:30.542788,4.456,16200.965,34.0
2023-03-01T09:41:31.553266,2.1,16200.965,33.0
2023-03-01T09:41:32.563211,1.794,16200.965,34.0
2023-03-01T09:41:33.573069,1.794,16200.965,33.5
2023-03-01T09:41:34.583323,2.106,16200.965,33.0
2023-03-01T09:41:35.593062,3.344,16146.988,38.0
2023-03-01T09:41:36.603106,6.438,16273.312,39.75
2023-03-01T09:41:37.613081,6.5,16399.238,39.75
2023-03-01T09:41:38.623532,7.175,16332.391,36.0
2023-03-01T09:41:39.633065,7.181,16219.055,41.75
2023-03-01T09:41:40.643103,6.25,16355.961,38.25
2023-03-01T09:41:41.653455,6.744,16729.074,39.0
2023-03-01T09:41:42.663784,7.669,16278.875,37.25
2023-03-01T09:41:43.674155,6.681,16266.48,39.5
2023-03-01T09:41:44.684770,6.619,16092.93,39.5
2023-03-01T09:41:45.695698,7.237,16289.043,37.25
2023-03-01T09:41:46.706181,7.3,16093.02,54.75
2023-03-01T09:41:47.716448,6.619,16470.875,55.5
2023-03-01T09:41:48.726617,7.362,16200.789,41.75
2023-03-01T09:41:49.736676,6.744,16185.203,44.25
2023-03-01T09:41:50.745800,5.513,16122.902,34.5
2023-03-01T09:41:51.755037,2.044,16122.902,34.75
2023-03-01T09:41:52.764947,1.794,16122.902,34.5
2023-03-01T09:41:53.774888,1.606,16122.902,37.25
2023-03-01T09:41:54.784811,1.731,16122.902,34.5
2023-03-01T09:41:55.795088,1.794,16122.902,32.75
2023-03-01T09:41:56.805065,7.487,16098.934,39.0
2023-03-01T09:41:57.815105,7.175,16242.578,53.75
2023-03-01T09:41:58.825066,6.681,16308.918,42.0
2023-03-01T09:41:59.835121,6.375,16453.062,44.0
2023-03-01T09:42:00.845228,6.681,16218.59,38.0
2023-03-01T09:42:01.855456,7.175,16374.359,59.0
2023-03-01T09:42:02.865068,6.688,16290.402,39.5
2023-03-01T09:42:03.875402,7.55,16368.453,38.75
2023-03-01T09:42:04.885330,7.3,16368.633,52.75
2023-03-01T09:42:05.895378,7.056,16369.406,51.0
2023-03-01T09:42:06.905080,6.869,16249.336,36.75
2023-03-01T09:42:07.915673,7.544,16140.688,37.75
2023-03-01T09:42:08.925067,6.5,16272.938,35.5
2023-03-01T09:42:09.935352,7.05,16242.809,45.75
2023-03-01T09:42:10.945407,6.869,16200.895,37.25
2023-03-01T09:42:11.955207,1.919,16200.895,35.0
2023-03-01T09:42:12.965252,1.856,16200.895,34.5
2023-03-01T09:42:13.975190,2.044,16200.895,34.5
2023-03-01T09:42:14.985135,1.919,16200.895,34.25
2023-03-01T09:42:15.995155,1.919,16200.895,34.75
2023-03-01T09:42:17.005076,5.075,16416.98,47.5
2023-03-01T09:42:18.015159,7.175,16202.93,56.5
2023-03-01T09:42:19.025087,6.744,16266.734,50.25
2023-03-01T09:42:20.035209,6.806,16506.402,54.25
2023-03-01T09:42:21.045415,6.744,16476.504,48.75
2023-03-01T09:42:22.055650,6.312,16254.465,38.75
2023-03-01T09:42:23.065110,7.181,16464.762,39.25
2023-03-01T09:42:24.075515,7.112,16620.68,48.25
2023-03-01T09:42:25.085687,6.744,16734.648,50.5
2023-03-01T09:42:26.095750,7.3,16350.637,39.0
2023-03-01T09:42:27.105078,7.619,16452.598,45.25
2023-03-01T09:42:28.115564,7.362,16260.785,51.5
2023-03-01T09:42:29.125680,7.112,16380.438,40.5
2023-03-01T09:42:30.135723,7.119,16195.312,40.0
2023-03-01T09:42:31.146178,7.606,16158.562,42.5
2023-03-01T09:42:32.156357,3.462,16050.727,34.5
2023-03-01T09:42:33.166754,2.044,16050.727,34.5
2023-03-01T09:42:34.176818,1.731,16050.727,34.75
2023-03-01T09:42:35.187002,1.856,16050.727,35.25
2023-03-01T09:42:36.197088,1.856,16050.727,34.25
2023-03-01T09:42:37.207081,3.525,16108.211,37.75
2023-03-01T09:42:38.217078,7.119,16251.02,38.75
2023-03-01T09:42:39.227566,7.237,16116.738,40.75
2023-03-01T09:42:40.237073,6.812,16140.605,38.5
2023-03-01T09:42:41.247284,7.362,16350.828,39.25
2023-03-01T09:42:42.257567,7.112,16134.621,42.5
2023-03-01T09:42:43.267750,6.931,16098.676,42.75
2023-03-01T09:42:44.277084,6.688,16140.77,40.75
2023-03-01T09:42:45.287913,7.05,16218.605,56.75
2023-03-01T09:42:46.298535,7.356,16362.074,37.5
2023-03-01T09:42:47.309700,7.106,16356.809,39.75
2023-03-01T09:42:48.319954,7.175,16230.574,40.5
2023-03-01T09:42:49.330369,6.925,16236.281,38.25
2023-03-01T09:42:50.340654,7.487,16230.465,38.75
2023-03-01T09:42:51.350692,6.931,16260.66,40.0
2023-03-01T09:42:52.360933,4.95,16314.594,35.25
2023-03-01T09:42:53.371115,1.794,16314.594,34.5
2023-03-01T09:42:54.381039,1.794,16314.594,34.5
2023-03-01T09:42:55.391127,1.794,16314.594,35.0
2023-03-01T09:42:56.401308,1.794,16314.594,35.75
2023-03-01T09:42:57.411247,1.731,16321.547,46.5
2023-03-01T09:42:58.421321,6.869,16339.098,42.25
2023-03-01T09:42:59.431396,6.806,16339.254,41.5
2023-03-01T09:43:00.441094,6.994,16272.945,39.5
