timestamp,cpu usage (%),memory usage (MB),temperature (Celsius)
2023-03-01T11:38:12.457939,0.0,15448.992,48.75
2023-03-01T11:38:13.468707,6.306,15379.957,59.75
2023-03-01T11:38:14.478686,2.106,15379.957,34.5
2023-03-01T11:38:15.489209,1.238,15355.984,33.25
2023-03-01T11:38:16.499587,1.731,15356.008,34.0
2023-03-01T11:38:17.509982,1.3,15356.023,33.0
2023-03-01T11:38:18.520600,3.587,15356.082,63.5
2023-03-01T11:38:19.530646,14.912,15641.641,41.25
2023-03-01T11:38:20.540886,7.919,15821.992,36.0
2023-03-01T11:38:21.551188,7.731,15792.035,40.0
2023-03-01T11:38:22.561078,7.425,15919.508,38.25
2023-03-01T11:38:23.571146,7.794,16001.188,38.25
2023-03-01T11:38:24.581069,7.8,15989.465,40.5
2023-03-01T11:38:25.591134,7.675,15947.906,38.0
2023-03-01T11:38:26.601079,7.487,15996.012,45.5
2023-03-01T11:38:27.611092,7.856,15959.883,37.5
2023-03-01T11:38:28.621063,7.612,15941.859,39.5
2023-03-01T11:38:29.631181,7.856,15942.605,43.0
2023-03-01T11:38:30.641581,7.362,15990.148,37.5
2023-03-01T11:38:31.652073,7.669,15906.0,40.0
2023-03-01T11:38:32.662276,7.612,15965.457,40.5
2023-03-01T11:38:33.672508,7.919,15984.648,41.75
2023-03-01T11:38:34.682912,7.669,15935.812,38.5
2023-03-01T11:38:35.693635,3.65,15935.812,38.25
2023-03-01T11:38:36.703766,1.794,15935.852,33.75
2023-03-01T11:38:37.713700,1.856,15935.852,34.0
2023-03-01T11:38:38.723631,1.856,15935.852,33.75
2023-03-01T11:38:39.733565,1.919,15935.852,34.5
2023-03-01T11:38:40.743498,3.344,15905.953,35.25
2023-03-01T11:38:41.753080,7.925,15987.727,36.0
2023-03-01T11:38:42.763685,7.481,15983.785,37.5
2023-03-01T11:38:43.774242,7.544,15899.953,39.75
2023-03-01T11:38:44.784856,7.794,15881.551,35.25
2023-03-01T11:38:45.795253,7.731,15869.93,36.0
2023-03-01T11:38:46.805527,7.731,15863.766,43.5
2023-03-01T11:38:47.815848,7.794,15966.0,35.75
2023-03-01T11:38:48.826135,7.731,15978.176,35.25
2023-03-01T11:38:49.836693,7.669,15935.836,39.5
2023-03-01T11:38:50.847023,7.794,15936.004,39.75
2023-03-01T11:38:51.857072,7.612,15989.699,35.75
2023-03-01T11:38:52.867281,7.856,15893.906,35.75
2023-03-01T11:38:53.877570,7.731,15930.023,38.75
2023-03-01T11:38:54.887831,7.794,15989.961,35.75
2023-03-01T11:38:55.898219,6.619,15858.031,34.25
2023-03-01T11:38:56.908538,1.669,15858.031,34.0
2023-03-01T11:38:57.918542,1.731,15858.078,34.5
2023-03-01T11:38:58.928709,1.606,15858.078,34.25
2023-03-01T11:38:59.938650,1.669,15858.078,34.75
2023-03-01T11:39:00.948582,1.731,15858.078,34.0
2023-03-01T11:39:01.957605,6.006,15899.82,38.25
2023-03-01T11:39:02.967870,7.731,15930.043,46.5
2023-03-01T11:39:03.978485,7.669,15900.496,38.75
2023-03-01T11:39:04.988915,7.606,15948.191,36.0
2023-03-01T11:39:05.999408,7.794,15959.945,38.5
2023-03-01T11:39:07.009077,7.675,15912.426,36.25
2023-03-01T11:39:08.019456,7.669,15972.246,38.0
2023-03-01T11:39:09.029071,7.8,15936.137,36.0
2023-03-01T11:39:10.039469,7.669,15846.309,37.5
2023-03-01T11:39:11.049858,7.856,15959.824,38.0
2023-03-01T11:39:12.060032,8.044,15977.93,41.25
2023-03-01T11:39:13.070681,7.731,15918.141,36.75
2023-03-01T11:39:14.080859,7.731,15930.031,37.75
2023-03-01T11:39:15.091099,7.794,15893.949,37.5
2023-03-01T11:39:16.101083,7.675,15857.875,36.25
2023-03-01T11:39:17.111412,4.081,15930.16,34.0
2023-03-01T11:39:18.121689,1.794,15930.207,33.75
2023-03-01T11:39:19.131633,1.731,15930.207,34.75
2023-03-01T11:39:20.141058,1.794,15930.207,34.25
2023-03-01T11:39:21.150996,1.731,15930.207,34.5
2023-03-01T11:39:22.159965,3.406,15918.152,36.0
2023-03-01T11:39:23.170405,7.544,15917.91,39.75
2023-03-01T11:39:24.180618,7.362,15963.266,36.75
2023-03-01T11:39:25.191080,7.3,15947.965,38.25
2023-03-01T11:39:26.201071,7.425,15971.68,36.0
2023-03-01T11:39:27.211281,7.425,15899.797,57.25
2023-03-01T11:39:28.221712,7.237,15947.918,41.5
2023-03-01T11:39:29.232133,7.544,15886.73,36.75
2023-03-01T11:39:30.242563,7.731,15960.137,40.0
2023-03-01T11:39:31.253077,7.731,15978.148,40.25
2023-03-01T11:39:32.263564,7.919,16008.043,36.5
2023-03-01T11:39:33.273080,7.675,15881.902,38.0
2023-03-01T11:39:34.283473,7.794,15996.215,36.75
2023-03-01T11:39:35.293068,7.737,16031.184,40.5
2023-03-01T11:39:36.303353,7.731,15929.59,39.0
2023-03-01T11:39:37.313070,6.75,15977.809,35.0
2023-03-01T11:39:38.323419,1.731,15977.809,34.75
2023-03-01T11:39:39.333414,1.731,15977.809,35.75
2023-03-01T11:39:40.343351,1.731,15977.809,35.25
2023-03-01T11:39:41.353303,1.731,15977.809,35.0
2023-03-01T11:39:42.363311,1.731,15977.809,36.0
2023-03-01T11:39:43.373065,6.438,15917.809,36.75
2023-03-01T11:39:44.383402,7.794,15971.645,39.0
2023-03-01T11:39:45.393859,7.481,15941.859,39.25
2023-03-01T11:39:46.403681,7.362,15936.195,38.25
2023-03-01T11:39:47.413084,7.494,16001.574,39.0
2023-03-01T11:39:48.423610,7.856,15929.906,44.5
